-3,-12,-89,-9,-3,-2,-1,-7
-2,-4,51,-3,-5,-5,-1,-1
3,4,-20,-3,1,2,1,-2
-4,-3,2,-1,-4,-4,-3,-3
2,7,32,2,3,1,4,-4
3,-1,-24,4,-2,1,0,-4
-4,6,10,-7,-3,-1,-3,1
-4,-9,-34,5,3,0,-1,-1
-5,-3,21,-10,-5,-1,-3,-46
4,-4,22,-5,-1,-5,-4,6
-2,4,-1,11,4,3,1,-3
1,5,-7,2,2,0,-1,-2
4,-12,-20,-5,1,-1,-1,6
-7,0,-51,4,1,3,4,6
-1,-4,20,-10,-8,-7,-6,-1
2,1,24,5,2,-2,-2,-1
4,2,3,7,-1,-1,-1,5
-1,-5,-10,-3,-2,0,-1,0
2,0,-18,8,1,-1,-1,3
-7,-13,-16,-17,-7,-6,-2,-3
-7,10,18,-7,-2,-3,-4,8
-1,-2,12,2,-1,0,2,-3
17,10,-22,13,4,1,0,16
-6,-16,45,-15,-4,-3,-3,11
-1,-3,-33,3,-2,-2,-3,-33
-3,5,0,-1,1,1,1,2
0,-9,-50,-2,0,2,0,-3
-5,16,42,2,-3,-1,0,-1
6,-8,-9,4,2,0,0,10
-4,2,17,-5,-2,-3,-3,-2
1,-10,-12,-7,-1,2,1,-8
-2,2,-42,1,3,0,-1,-1
-4,-6,47,-6,-3,-2,0,3
-3,6,73,5,-4,-4,-1,-5
0,4,-19,-1,4,0,0,-5
2,2,-26,3,1,1,-1,-8
6,-1,-3,5,-2,0,1,11
6,1,-60,-2,2,0,1,-1
-26,-6,44,-10,-2,-3,-1,-17
1,1,-34,-2,0,-1,-6,-26
4,10,64,7,0,2,6,18
3,-6,-19,-3,0,-1,-1,3
-3,9,16,-1,-2,-3,-2,-3
5,-6,-66,-7,-2,-2,-4,0
-6,7,12,2,2,4,-1,4
-1,-9,21,-2,-6,-5,-3,-7
-1,0,7,0,-1,-3,-2,-3
-4,-6,-14,-2,-5,-2,-1,5
2,7,-23,1,1,1,-1,-1
-5,-14,36,3,1,-2,-1,5
-2,-6,-81,-8,-3,-2,-1,-5
5,8,17,3,1,-1,0,-8
-15,-5,-2,5,0,-1,-5,-13
-5,2,-2,-11,1,-1,-4,-19
-4,-16,13,1,-5,0,-1,16
5,-5,-11,4,1,1,2,4
-3,1,8,-12,-5,-4,-1,-1
5,7,-44,7,5,3,1,0
-2,8,24,1,1,-2,-1,5
6,7,6,5,4,0,2,13
0,3,4,-10,-6,-3,-3,-4
-12,-4,1,-7,-7,-7,-5,-1
5,1,20,7,-1,-1,-1,-9
-7,-6,-22,-3,-2,0,-1,-3
7,8,-24,10,6,1,1,6
-4,-7,11,-5,-3,-2,-1,0
5,4,33,-6,-3,1,1,-2
-1,-7,2,-3,-2,-1,2,13
-1,7,-13,7,1,1,-2,20
-7,-22,-26,-11,0,-5,-5,-29
-4,3,3,6,2,-2,-1,-5
0,-2,-9,-3,0,1,1,2
6,-3,16,-5,-4,-6,-6,7
2,9,-2,11,3,4,1,7
3,0,-22,-3,1,-1,1,0
-13,-21,5,-9,-5,-8,-4,-15
-3,-2,-15,0,-1,-1,1,-12
6,15,34,7,0,1,1,9
-3,-15,-83,-10,-2,-3,-1,-4
8,-1,-12,6,3,3,-1,2
0,1,61,6,-2,1,-1,13
3,-8,-80,0,1,-1,-3,-17
-11,-11,111,-12,-9,-6,-4,4
-2,10,-19,9,0,-1,-3,-5
-1,0,-29,-5,-1,-1,-1,-4
9,3,1,13,6,5,5,11
-3,3,-29,-7,-1,-1,-2,-11
3,5,8,-4,-4,-2,-1,8
5,-12,23,2,-2,-5,-5,-7
-6,-4,-5,-6,-4,-1,-1,2
0,4,-18,9,3,1,-1,-4
-5,-1,41,-5,0,0,-2,-2
-2,2,-30,0,3,3,1,-12
4,-4,-10,-3,-4,0,-3,-14
1,5,14,-2,-1,-2,1,8
-1,-4,-6,0,-1,0,-3,-18
-6,-9,3,-3,-1,-4,-2,-7
4,4,-27,3,-2,2,0,10
1,-7,-8,-4,-1,0,-2,-1
-10,2,39,-6,-4,-4,-1,-5
4,4,-43,5,4,1,-2,1
-6,1,58,-12,-7,-6,-1,1
5,10,3,17,3,0,-3,5
-5,-9,-17,-6,4,1,2,4
-3,-4,-2,-9,-4,0,1,-2
2,-3,-41,5,1,0,-1,-2
-3,7,20,-6,-3,-5,-4,-3
-1,-2,21,6,1,-2,-3,-3
3,-4,-16,-2,-1,-1,0,14
-6,-12,-16,-5,-1,-4,-2,-1
-1,-2,-16,3,1,4,4,-1
5,-10,8,-7,-8,-4,-4,11
-17,-5,-4,-9,-2,-3,-1,-4
2,5,-1,9,0,-2,0,7
-2,3,15,-14,-4,-1,-4,-8
1,6,-4,3,0,2,2,3
-1,-7,-18,-4,-2,-1,-2,-12
0,-4,-27,5,0,2,1,7
1,14,69,3,-1,-1,1,0
-10,-14,-31,-9,-3,-7,-3,-5
8,15,-5,0,0,3,2,-4
-2,-5,13,7,1,1,-1,-1
1,-14,-59,-1,1,0,-1,7
-2,8,46,0,-2,0,0,-3
6,-1,-3,6,1,0,-2,1
-10,6,7,-6,2,0,0,18
-1,-4,6,5,1,3,1,-6
1,-1,10,-11,-7,-6,-5,-30
2,1,7,3,1,-3,-2,8
1,8,8,-2,-1,2,1,3
-5,-10,-7,-6,-4,-4,-2,-3
8,13,-6,12,6,4,3,11
-4,-15,-10,-15,-5,-5,-5,-17
-5,4,35,-9,-6,-5,-5,-9
1,0,7,-4,-2,-1,-2,-1
5,2,-4,14,4,4,2,13
-9,3,1,-7,-3,-2,-4,-17
2,-6,16,-3,-4,-4,-3,9
-4,-4,-35,-7,1,-1,0,-4
5,13,31,-2,1,0,-2,7
-2,0,-8,11,2,1,3,-5
-1,-16,-18,-8,-4,-4,-2,-5
-5,0,25,5,-1,-2,-1,-2
-1,3,-41,-10,-3,-1,0,9
-1,7,48,9,1,-1,-2,-27
3,-12,-38,-1,0,-2,-1,0
7,5,7,8,0,-2,-3,3
-6,-4,4,1,-1,0,-3,-3
-1,0,-2,-4,-1,-1,4,22
1,6,10,-1,3,1,-1,-3
-2,-7,-56,-7,-1,1,-3,-7
2,8,45,4,0,0,0,-1
-8,-16,-2,-8,-8,-9,-8,-3
-3,2,-24,6,0,0,1,-4
-4,-9,20,-7,-2,-1,-1,-1
-3,-7,-20,3,-1,0,-4,-17
16,8,-37,-7,0,-1,2,16
-7,5,63,-5,-5,-3,0,14
-2,1,-66,-2,0,-2,-4,-9
-6,-11,98,-4,-2,-2,0,-5
-2,-4,-11,2,1,-1,-2,-1
3,-1,-36,5,1,1,-2,-3
2,0,12,-4,-4,-1,0,14
-4,-8,-49,-3,-3,-1,-1,-4
4,2,-1,4,3,3,1,7
0,-2,-13,-1,3,-1,-1,-9
-6,1,22,2,-1,-2,2,5
-1,9,-39,5,3,0,-3,19
-5,-9,32,-9,-2,-2,-1,-6
6,1,-67,4,4,5,2,-5
13,-3,47,5,-3,0,0,23
-23,-12,30,-14,-5,-8,-4,-8
-4,-7,-16,2,-2,-3,-4,2
1,4,3,0,-1,0,-2,0
2,1,16,2,1,1,-1,0
6,-2,-48,3,3,-1,2,7
1,-2,-31,4,0,2,1,-6
-2,7,108,-4,-7,-6,-6,-2
-6,-20,-72,-4,-2,-5,-3,-12
3,0,17,4,5,1,2,5
-4,11,-22,0,-1,-1,-1,-4
-4,-14,15,-8,-2,-2,0,-2
1,5,-9,4,2,-2,-1,-6
4,13,-6,2,-1,-1,-1,0
-3,-14,-2,-2,1,1,1,-6
-2,-2,13,-8,-5,-3,-3,3
-2,-7,22,-5,-2,-4,-3,-12
-1,-15,-39,-6,-2,1,0,-6
-1,-5,18,1,-1,-2,-2,-3
2,6,3,5,3,2,-1,0
-5,-5,-21,-5,-2,0,1,-4
5,8,-1,0,-2,-1,0,0
-3,-8,-6,-6,0,-2,-3,1
0,14,2,3,1,2,0,-6
-7,-9,-4,2,1,-1,-2,6
3,-2,-43,-5,-1,0,0,-4
-2,10,71,0,-2,-1,-2,2
-3,0,-34,-5,0,-2,1,-16
2,2,16,9,-2,0,-1,-5
-7,-5,27,-11,-5,-4,-5,-7
-2,0,-2,5,1,0,-3,-6
-6,-1,3,-2,1,1,-1,-3
5,-1,30,0,-4,-3,-3,-31
2,-3,-3,4,3,-1,-1,9
2,3,-32,-7,-4,-1,1,2
-1,-2,0,3,4,-2,-1,1
1,8,-9,-2,0,0,2,5
3,9,34,7,-1,0,-2,0
-3,-7,-47,6,1,-2,-2,-1
1,1,55,-4,-2,-1,-1,1
-1,5,-15,-4,-1,0,0,6
-1,0,-23,2,2,1,0,1
0,-4,30,4,-1,-1,-1,5
-3,-7,-23,-2,-7,-4,0,-3
-9,-4,-7,-5,2,1,0,-3
7,0,-1,-3,-1,-2,-2,2
-1,6,38,-3,-3,-2,-1,-7
0,0,-24,-3,-1,-2,-2,7
-4,2,-8,4,3,-2,1,7
2,-2,-42,2,0,0,2,-1
0,2,15,-6,-2,0,1,5
-3,-18,-7,-8,-4,-3,-6,-19
3,10,12,-6,0,-2,-4,2
-3,-9,-2,-5,-4,-1,-2,-4
7,3,-43,10,2,2,2,8
-1,-9,-18,-2,0,1,3,4
-6,-17,-12,-7,-5,-3,-3,2
1,3,2,3,-1,-2,0,-2
-7,-4,20,-10,0,-1,-2,-8
0,-5,4,-6,-3,-5,-5,-8
0,0,-2,2,-1,1,0,-1
-4,0,-10,-2,-1,-1,-2,-3
-1,1,13,-1,0,-2,-1,1
1,11,-23,5,4,3,1,1
-1,-10,-9,-4,-4,-1,-2,21
-1,1,8,0,-1,0,-3,-2
0,3,35,1,-4,-1,-2,1
8,-3,-29,3,-1,-1,1,3
-16,7,21,5,5,2,1,8
-2,-7,7,0,1,-2,-2,-2
0,-3,-29,-1,-3,-2,-2,2
-2,1,44,-1,0,0,-1,4
8,5,-11,2,2,1,3,0
1,4,-7,9,0,2,-2,0
-6,-22,-39,-8,-3,-4,-5,-11
-4,4,64,-3,-3,-4,-2,1
11,-22,-19,-9,-5,-2,-4,-7
-5,4,20,-2,-3,0,-1,-4
6,-3,-28,9,4,3,1,1
-4,8,-7,-9,-1,1,1,-1
-4,-10,13,3,-4,-2,-2,-3
-7,-17,-38,-6,-1,-2,-1,-5
0,-3,37,-3,-2,-2,-1,4
1,6,-19,7,2,2,0,1
0,-3,-33,-13,-2,-2,-3,-5
-5,0,17,-1,-1,-1,-1,-6
2,9,-26,1,2,2,-2,-12
-5,-4,10,2,-3,-5,0,9
4,10,-15,6,6,2,1,-3
1,-5,25,-12,-7,-4,-3,0
4,8,8,1,-2,-1,2,3
-2,-5,-39,8,1,1,2,-1
2,4,47,4,-1,0,-3,-3
1,9,-4,0,2,1,2,6
-12,4,-1,-9,-4,-2,-2,-2
3,-1,-30,2,-1,-3,-2,4
-6,-5,-7,-3,-1,3,2,-10
6,4,-24,9,2,2,-1,-1
-10,-14,45,-8,-6,-2,-3,13
-3,0,22,4,-1,-4,-4,-5
4,8,-12,-3,0,-5,0,5
1,5,17,1,6,2,0,2
-1,-6,-44,9,2,0,0,3
0,1,-19,-4,-4,-1,0,-1
-5,-3,48,-5,-5,-2,-4,-3
1,-3,7,-5,-2,-2,1,-1
3,10,8,4,0,1,0,-1
-6,-8,6,-5,-4,-1,-3,-7
1,3,-20,3,-1,-2,-1,1
-2,4,5,-5,-4,-2,-1,-4
-1,-2,13,-8,-2,1,1,-6
3,6,-30,-1,-1,-1,-3,23
-3,-3,-19,6,0,-2,-2,-9
0,7,28,0,-3,0,0,5
4,-14,-16,-4,-1,-2,-2,4
-4,6,37,2,1,1,2,0
-1,0,-7,2,1,-3,-2,-32
-7,-3,-15,-3,-2,-1,-4,-1
7,0,-28,11,8,2,0,5
3,-7,65,-14,-5,0,-1,-12
-4,-2,-96,-9,-6,-1,-1,7
0,-4,1,3,2,-1,-1,2
-4,1,18,-4,-3,0,0,-4
-6,0,-23,0,1,0,-1,-10
6,-4,40,3,-1,0,0,8
4,3,13,7,0,-1,-1,-1
-6,-11,-64,-13,-7,-7,-4,2
4,-9,15,1,-3,-3,-3,-4
-1,-1,-6,1,1,0,0,-5
-3,1,-10,1,-1,-1,-2,-6
0,3,10,-2,-2,0,-4,-4
1,2,-9,2,1,1,0,-1
-2,-6,-12,-5,1,-2,0,9
-11,-10,-18,-12,-7,-8,-6,-24
-2,6,20,6,2,0,-2,-2
4,-4,-26,-3,1,-3,-3,-8
1,4,-6,2,0,3,0,10
-5,-12,22,-4,-4,-2,-1,1
-1,9,5,5,0,-3,0,8
-1,-1,-20,0,-3,-2,-4,-8
