-18,0,-3,14,0,-1,0,1
-11,-9,-3,-16,0,0,0,-3
-11,-4,3,9,-2,-1,-3,-2
-26,0,1,-7,0,3,0,-14
-16,0,1,-3,-1,0,1,2
-68,-4,9,11,1,1,5,0
38,-5,-8,-1,-4,-6,-6,-5
-12,-10,-1,-11,-4,-4,-5,5
8,0,-3,-5,-2,2,1,0
28,0,-6,-4,-1,2,-2,-6
-26,3,2,-1,-1,0,0,9
46,8,4,10,-4,1,1,-4
-17,1,-10,-18,-4,-3,-1,-5
32,0,-3,2,-3,-2,0,6
-36,2,-9,-5,0,-1,1,-1
-10,-2,1,-17,-1,-2,-4,-3
-9,-6,2,19,7,1,0,-1
-6,0,0,-27,-4,-2,-2,-1
18,6,1,9,-4,1,-1,0
-40,2,0,1,-1,1,2,-11
-26,5,2,12,-1,-2,-3,-1
39,-35,-16,-48,-5,-6,0,-6
12,4,-1,5,0,0,0,-3
15,-2,-3,-6,-2,-2,0,3
15,-1,6,0,-1,0,-2,-2
-4,15,7,22,2,2,-2,-2
-5,7,-7,-21,1,0,1,7
-23,-36,-12,10,-6,-9,-3,-1
-4,-5,-5,-4,1,4,2,-9
0,6,1,1,-2,-1,-2,-1
-3,2,4,-2,0,3,0,0
42,23,-1,-9,-3,-2,-1,5
25,-3,6,0,-4,-1,0,-2
-45,-8,-14,-1,1,-4,-6,-2
-24,-18,1,4,-2,0,-1,-10
3,9,-1,-16,2,5,5,0
22,1,-7,1,1,-3,2,4
-4,-10,-3,-6,-2,-2,-4,-3
25,12,9,5,2,-1,0,1
-12,-14,-5,12,4,-3,-5,0
16,-6,-14,-17,3,2,3,2
2,1,3,-3,-4,-3,-3,-16
31,0,-2,13,-3,-3,-3,0
1,4,8,-1,-2,-2,-3,3
10,10,6,5,-7,-2,-3,-1
-60,-17,-12,-13,6,-2,-2,-17
27,-15,0,2,-4,-2,-3,-6
4,14,4,-12,5,0,2,4
-2,0,5,16,-6,-2,-4,0
25,10,-4,-4,2,0,1,8
-54,-15,-4,-6,0,-4,-6,-5
-4,9,1,-8,-1,-2,-2,-1
10,-10,1,10,0,2,6,-6
57,1,2,5,-3,-2,-6,-3
2,4,5,25,0,3,6,1
8,-11,-6,-37,2,-2,-7,-9
6,4,9,13,-2,0,-1,4
25,9,5,7,2,1,3,17
-15,-1,1,-4,-5,-3,0,1
-25,-24,-15,10,1,0,0,-9
-8,-5,-1,-5,-1,-1,-2,4
-13,-1,-2,-9,1,0,-2,0
-3,9,1,19,-2,-2,0,3
-19,4,3,10,-3,-1,1,-1
-18,-9,-15,-29,1,-5,-6,-22
1,-2,-5,15,-5,5,6,5
-40,8,6,-8,2,2,0,0
-58,4,-8,0,2,-4,-7,-8
0,-9,9,20,0,2,1,2
9,1,-7,-13,0,0,-1,-9
2,0,-4,0,1,-2,-1,4
22,19,10,8,-3,3,1,-5
32,15,9,3,-2,-1,-2,-1
-34,-12,1,0,1,-2,0,2
1,1,-8,12,6,1,1,-3
-18,-15,-17,-24,-3,-3,-6,-3
5,6,8,1,-2,-2,-2,1
21,3,6,7,-4,2,0,1
6,15,-1,0,1,0,3,-4
-21,-23,-6,3,1,-3,-4,-19
-2,1,-4,-6,0,-1,-4,4
-25,4,-11,-5,-3,-4,0,2
22,-10,11,-17,-4,-1,1,0
-2,-2,-9,6,3,-2,-5,-3
1,-5,9,-19,-4,-2,-5,1
-3,6,6,3,3,2,4,13
8,0,-4,-1,-4,-8,-11,-4
72,8,11,7,-9,3,6,6
3,0,-3,2,-2,0,1,-3
-2,5,6,4,1,0,-2,4
0,-2,-9,-14,-2,-2,-6,18
9,-5,3,-3,-2,-4,-1,2
15,5,-1,13,-2,-1,0,1
-10,4,-6,-6,-2,-3,-6,-16
34,-2,4,1,1,1,-4,-2
-36,3,0,-6,-6,-1,0,3
10,-10,0,-14,1,0,0,0
-18,-20,-20,2,-1,-6,-5,-13
10,16,0,-1,-2,3,3,-8
-6,-28,2,6,0,-2,-1,-2
14,12,5,7,-1,-2,-1,-1
-69,0,-3,-11,-7,0,4,2
-1,-21,-17,-12,-6,-3,-6,-12
41,5,-3,7,-1,1,-2,0
-30,8,3,8,1,1,0,-3
20,0,2,-10,-4,-3,-3,-2
-26,-10,-5,0,3,-1,3,-11
-24,10,7,3,-7,-2,3,-3
11,-4,-26,-23,-2,-5,-5,6
-4,1,9,-11,5,0,-6,-3
-4,2,-2,1,-2,3,6,13
-42,9,2,26,1,-1,1,3
-49,-22,-2,-27,2,0,1,-5
15,4,5,25,-1,-4,-2,1
-2,-1,5,-10,2,3,-1,0
24,9,9,-11,7,6,7,7
-43,-5,-5,9,1,0,-1,-5
18,12,9,5,0,2,1,2
-6,-5,5,35,-3,-3,-1,-3
44,10,1,-13,3,-1,-3,10
-103,-22,-6,4,0,-6,-4,-12
56,12,9,10,-2,0,3,-1
-6,-3,1,-6,2,-2,-1,3
24,0,-7,-6,-6,-1,-1,-2
18,9,-3,4,-2,-5,-5,4
