-1,-1,5,-20,-15,-3,-1,0
-2,-2,-10,1,-2,-4,-3,0
-2,0,3,-21,-5,2,-1,-1
1,1,-1,-11,3,3,0,0
-3,-3,0,1,-1,-2,0,-3
-4,-5,5,9,-1,-2,-2,-3
-1,-2,-2,-2,-4,-7,-4,-2
1,-2,-5,-30,-2,-1,-2,-2
-1,-3,-5,1,4,-1,0,-1
-2,0,-4,-32,3,1,0,1
0,0,10,53,5,0,-1,-1
-2,0,-1,14,-3,-2,-1,0
0,-2,-7,-9,-3,1,-1,0
0,-1,-2,-12,1,1,-1,0
0,0,2,-16,0,2,0,-1
1,-3,-4,-7,-7,-1,0,0
-1,0,0,3,-1,-1,0,-2
-3,-1,1,2,-3,-2,-1,-1
0,-2,-1,1,9,1,-1,0
-1,-1,-4,7,-10,-5,-1,0
-2,-4,-1,11,-2,2,-2,-2
0,1,5,12,0,1,-2,-2
1,3,-3,-49,9,3,2,0
-2,-2,-5,4,-9,-1,1,-2
-3,-4,-1,33,6,-3,-3,-3
1,0,1,-5,1,0,-1,-2
-1,2,11,5,-1,2,0,-2
0,0,4,32,6,1,-2,-2
-2,0,-13,-73,-4,-2,-1,-1
-2,-2,1,12,-5,-2,-3,-1
-2,-3,-6,-14,2,-4,-2,-1
-2,0,4,22,1,-2,-3,0
1,1,6,20,0,0,-1,0
-1,0,-1,-6,2,-1,-2,0
0,-2,1,8,-4,-1,0,-1
-2,-2,-2,-11,-1,-1,-3,0
0,0,-1,-11,-5,-1,0,1
0,-2,-6,-8,-4,-2,-2,-1
-1,0,1,19,3,-1,0,-1
-1,-3,-4,-48,-8,-2,-1,-2
-1,1,-4,1,5,-1,1,0
-3,-3,-2,0,-8,-1,-1,-3
-1,0,7,9,-8,-1,-3,0
0,0,-9,-9,11,-1,-2,1
-2,-2,4,17,-8,-2,0,-1
-1,-4,-14,-11,-19,-4,-4,-3
-3,-2,-3,-12,0,-3,-2,0
0,1,2,-5,-1,1,1,-1
1,3,8,4,2,2,0,-2
-1,-2,5,20,7,-2,-1,-2
1,1,6,8,7,2,1,1
0,1,5,-17,9,-1,0,0
-2,-7,-23,-33,-15,0,-5,-2
0,-3,8,32,-2,-2,-1,0
0,0,-5,-1,-2,-3,-1,-1
-1,-1,3,15,-1,-1,2,-1
-1,2,3,-4,11,3,1,0
0,3,4,-25,8,2,1,1
-4,-1,0,-2,-6,-1,-2,-4
-2,1,3,13,-3,-1,-2,-1
0,1,6,-9,-4,-2,-2,1
-1,-2,-6,4,-3,-2,-1,-1
-1,-4,-2,0,1,-1,-3,0
0,-1,-2,9,-8,-1,-1,-2
-1,-1,1,-2,0,-2,0,-3
0,2,3,4,4,0,2,1
0,0,-3,-5,2,0,-2,-1
-2,-1,-1,-8,-7,0,-2,0
-2,-1,0,11,2,-1,-2,1
0,0,-1,5,9,2,2,0
-1,-4,0,2,-7,-2,-1,-3
-1,0,0,29,-9,-1,-1,-2
-3,-3,-3,-23,-7,-6,-3,-1
-2,-2,0,-18,0,-2,-1,0
-2,-1,4,43,9,2,-2,0
2,0,-1,13,0,0,0,0
-1,-2,2,4,0,-1,0,0
-1,-1,-9,-8,-5,-2,-2,-1
0,2,7,-5,11,0,1,-2
-4,-9,-21,-52,-22,-5,-2,-1
-2,-1,-3,0,-1,-3,-3,-1
-1,-1,2,1,-2,-1,-2,-2
-1,-2,-4,-11,-6,-1,-1,-1
-2,-1,1,-4,9,1,-2,-2
1,1,5,10,0,1,0,-2
-1,-2,-8,-2,-5,-1,-2,-3
0,-1,-2,-9,-3,-2,0,-1
-1,-3,0,2,2,-1,0,-1
-1,0,-6,-24,4,1,2,0
-1,-3,-4,10,-1,-1,-2,-1
0,-1,-3,-6,-5,-2,-1,0
0,0,3,-2,2,-2,1,-1
-2,0,2,27,2,-1,-1,-2
-1,0,-5,-29,-5,3,-2,-1
-1,-1,-4,-31,0,0,2,0
-4,-4,-9,16,-4,-4,-4,-2
0,-1,3,-5,-3,2,0,-2
-1,0,3,18,8,1,1,-1
-1,-4,-5,26,-14,-6,-3,0
0,-2,3,5,8,-1,-2,0
0,0,-1,-2,-9,-5,-2,-2
1,1,3,5,1,-2,-2,-2
0,1,-2,-20,3,0,-1,-1
-3,1,-1,-2,0,1,1,-2
-2,-1,-2,11,1,-2,0,-1
-1,-1,2,-8,-4,0,0,-1
-3,-2,-1,-8,0,-1,0,-3
-2,-1,2,6,-8,0,-2,1
-1,-1,1,-9,0,1,-1,0
-1,-1,-1,1,-4,-3,-2,1
-1,-1,-5,5,-5,0,1,-1
2,0,3,2,11,3,0,-1
-1,-3,-9,-38,-7,-3,-1,-3
-1,1,5,1,4,0,0,-1
-1,1,1,12,-5,-2,-3,-2
-1,0,3,-10,-4,-1,0,0
1,2,5,18,13,2,-1,-1
1,-2,-1,-2,-7,-1,-2,-1
0,2,2,-11,-2,0,-1,-1
-3,-3,-13,25,-12,-6,-3,-3
-2,-4,0,19,-6,-1,-1,-1
-1,2,1,2,-1,-3,-2,-1
-1,-1,-1,8,9,1,0,0
-1,-1,-2,-6,6,1,1,0
-2,-3,-3,4,-10,-3,-3,-2
-2,-2,2,-4,0,-1,0,-1
-1,-2,-1,-5,-4,-1,-2,0
2,2,2,-8,0,-2,-1,1
-2,-2,-3,-16,-3,-1,-2,-2
-3,-1,-3,0,-2,-1,-1,-2
-1,-2,-9,-9,-2,-1,-1,-1
0,0,-1,-22,-2,-1,0,-1
-1,1,9,17,-1,-1,-1,0
-2,-3,-10,-7,2,-2,-2,-1
0,1,2,-12,1,-2,-1,0
0,-1,1,22,-1,2,-1,-1
-3,-1,-1,-4,1,-4,-2,-2
1,2,0,-1,4,4,1,0
