-15,3,14,11,-3,-3,14,-41
-12,6,7,3,0,13,30,21
-27,9,-4,-9,0,-6,-4,15
3,-2,-13,-6,0,-2,-22,-22
1,5,9,1,-1,-1,2,-15
15,6,-1,9,-1,0,-2,-14
4,0,-7,-1,2,-1,54,-44
14,-4,-9,-8,0,-2,-44,54
6,8,-3,-6,0,-5,4,-32
33,-2,-1,-1,-1,0,16,-3
14,-12,-2,-4,-1,-3,12,15
36,6,5,8,-3,3,2,-41
-28,-27,-16,-18,-2,0,-52,-18
-30,0,-2,-4,0,-8,-23,-5
3,3,3,6,-4,0,-13,7
-20,1,7,4,2,4,-12,-13
29,2,-5,1,-4,0,35,-11
24,-3,-5,1,0,1,-31,66
-9,-5,1,-1,3,-1,-31,-26
-50,-1,-1,-2,-2,-5,4,-17
6,15,7,4,3,3,29,-16
-48,-40,-22,-11,-5,-4,13,48
64,19,3,-5,2,-6,-38,-55
9,-9,-5,-5,-4,-5,-13,-14
18,3,2,2,-2,2,3,-2
1,11,-1,3,-1,0,-18,-36
-2,-9,0,-5,-1,-2,1,72
-33,-12,-4,-4,-3,-2,15,-24
-1,-8,-14,0,-3,-1,8,7
-53,1,-2,-2,-1,-2,-50,-55
-18,-13,0,0,-2,-3,-11,43
-28,1,5,7,2,-2,2,21
-21,1,2,4,2,0,19,31
72,9,-4,-3,-1,-1,-27,-39
18,4,4,6,-1,-2,20,36
-20,-17,-14,-15,-2,2,-5,-1
-1,3,3,-5,-1,-1,-24,13
7,6,9,5,3,1,32,3
-10,7,-4,5,-4,1,-4,-32
76,15,3,4,3,0,22,17
-76,2,5,1,3,-3,-13,-12
23,7,5,2,-4,-7,14,17
-10,-7,-6,-10,-1,3,10,3
9,8,3,-3,-2,1,16,-19
14,-7,-6,-4,-4,-12,-72,46
-39,-8,-3,1,7,3,0,-33
15,6,-1,2,0,5,14,-36
10,2,-3,-2,-2,0,-10,18
33,7,6,-4,-4,1,-1,-58
5,-6,-7,-7,-5,-2,24,15
9,-7,-11,-11,2,2,-13,9
-49,-4,-2,-2,4,-4,-37,8
8,-2,-7,-3,-1,0,12,16
5,-6,-16,-6,-3,-1,21,-2
-7,-1,-6,-2,0,4,31,29
-25,-15,-3,-5,-3,-7,-32,-25
26,13,7,12,1,-2,16,-29
-1,-3,-2,-8,-4,-2,-8,9
-9,1,2,5,-3,-2,1,29
58,5,-3,-6,-7,-3,-4,0
-13,-6,-9,-11,3,-1,6,8
23,4,12,7,0,3,8,-25
-4,8,6,-2,-2,-2,-6,-31
2,2,-2,-4,-3,-2,25,23
-6,1,5,4,2,6,21,-9
4,1,-9,-3,1,2,-4,22
0,-7,-6,-5,-2,-3,37,29
26,-5,-2,-1,-2,-2,-44,-72
6,3,-6,-3,-3,-2,19,-38
-13,-7,-13,-11,-2,-2,-13,25
-38,-7,17,8,1,0,-17,11
-4,15,2,0,2,2,25,-6
-32,-17,-6,-4,-5,-5,2,52
32,15,18,12,0,5,12,-8
-16,-10,-11,-4,3,0,-2,-30
19,11,6,1,-1,-1,-20,7
-23,-17,-11,-6,-2,-2,3,1
5,6,17,10,-2,-4,1,-4
-13,2,-6,-3,-3,-6,-8,-12
-19,-10,4,-1,-3,1,16,2
-5,7,8,3,2,3,17,26
24,7,-11,-11,0,-11,-46,-30
-5,-10,-19,-12,-4,0,-3,22
-16,-4,-5,-5,-3,-4,10,15
4,3,3,3,-3,1,5,-1
-5,1,2,5,-2,3,12,-3
34,16,13,3,-1,-7,12,2
-20,7,4,2,2,-3,-33,17
19,-6,4,1,-1,2,9,0
32,3,-2,-1,-4,-3,8,-5
8,3,13,3,1,-3,-13,-24
38,-1,-1,3,-1,4,19,6
11,7,7,2,-1,-1,-7,4
-32,0,6,6,0,-3,-11,0
2,-8,-14,-6,-6,-2,-18,-11
20,-5,-7,-3,-2,-6,-11,-19
-15,-10,-10,-9,-4,-5,-17,-26
0,-6,-2,-2,-2,2,0,13
9,3,19,15,5,0,10,43
-22,4,11,6,0,3,10,-9
6,-6,-7,-1,2,2,-5,7
-5,6,7,3,2,4,18,-28
38,-1,-3,3,0,-1,2,-32
-43,-9,-3,-4,2,2,6,20
-8,-4,-1,-1,-2,-3,-15,4
-8,-1,7,6,3,-1,2,7
-15,-9,-1,1,-2,1,-19,-2
11,4,-7,-3,-5,4,72,-16
19,3,4,2,2,-6,-27,0
2,-8,-4,-7,1,-5,8,1
-16,-12,3,-4,-5,-6,-21,-4
37,-2,-1,3,-2,-5,7,-24
7,6,-1,-6,1,2,-19,19
13,-8,-10,-8,-6,-6,1,6
-24,-1,-5,-6,0,0,-3,-3
13,2,0,3,1,-3,-17,1
9,0,12,6,3,1,8,-7
-14,-12,-4,-4,0,-1,-3,-12
20,-8,-14,-10,-3,-4,-9,23
-31,-7,-3,-2,-2,-3,-18,2
5,6,-2,1,-2,-2,0,-15
-26,-1,0,1,0,6,14,2
33,11,-3,-1,-1,6,42,-42
-48,-7,2,-4,3,-6,-24,48
-43,-4,-4,-5,3,-5,-24,-23
-2,-2,-1,-1,1,1,-3,5
-12,9,-1,3,2,2,11,-3
22,5,8,4,-3,-1,1,11
11,1,-12,-6,-2,1,0,-40
-37,-6,-5,-9,-2,-4,-3,-1
20,12,6,0,0,-4,-43,12
-19,-15,-11,-8,-1,0,-3,-24
5,7,6,5,-4,-2,0,15
-17,-4,-3,-1,-1,-1,1,-5
-1,4,12,10,-2,0,46,29
-12,-16,-12,-9,-2,2,-17,4
5,-3,-7,-8,-2,-1,26,-11
3,-1,1,-3,-5,-2,8,10
-18,3,10,5,-1,3,2,-2
19,5,0,1,-3,-1,22,25
-11,5,-6,-2,-2,-1,22,32
-83,-22,0,-1,0,-1,1,11
0,-2,9,-3,0,-2,-11,8
6,8,5,9,1,9,7,-28
53,8,-3,-6,-5,-2,-13,76
41,5,-6,-3,-2,-1,0,-1
-44,-1,0,4,-2,-4,-20,-6
-7,-6,-30,-14,-1,-3,-5,-11
-3,-7,6,5,-2,-2,11,-40
35,4,-4,-8,-2,-4,-15,20
5,-4,-5,-3,1,-2,-9,-17
13,7,2,5,0,-2,-7,5
-6,0,11,6,-1,-1,18,-17
31,12,-11,-1,-2,-1,-10,-26
16,12,-9,-16,3,-1,-37,-33
-8,6,8,2,-2,-4,8,12
1,-5,-4,-7,-1,0,-8,5
-5,10,18,12,2,8,26,-35
-2,-11,-1,2,0,-1,-3,33
-12,-1,3,-2,-1,-1,7,23
-13,-7,-7,-3,2,-2,-15,-35
-5,-4,0,0,-1,-3,2,-2
-8,-2,-7,2,-3,3,24,-19
-6,-19,-4,-5,2,-2,-51,81
6,-9,1,-1,3,-2,-19,6
-17,-9,-6,-2,-2,-5,-4,3
-4,-2,17,3,0,1,-5,-10
1,3,-5,5,0,2,4,-22
1,8,0,3,-1,5,16,-10
18,3,-8,-4,-2,-1,0,24
-2,5,-7,-5,-2,-8,-17,-12
7,1,2,-2,1,1,7,-36
-7,-5,-17,-11,-6,-3,2,13
-3,7,5,3,2,1,10,-14
44,-7,-20,-3,-3,-3,-13,-23
-18,3,6,1,0,-2,-2,-16
-14,-10,-10,-6,-1,-5,-10,-3
3,-2,3,1,-1,-1,-22,6
11,1,-4,-3,-2,1,20,-16
34,1,-6,1,0,1,-3,-47
20,4,13,7,6,4,9,42
34,4,6,4,-2,-3,33,-27
-1,2,8,2,-1,0,-22,14
30,16,18,3,0,2,3,6
-35,-4,2,5,1,2,9,-3
16,0,4,5,-4,-3,-5,2
-37,-6,-10,-6,0,1,5,28
10,7,4,-1,0,0,-4,-4
40,4,-6,-4,-3,-3,-8,-53
-54,-5,4,-2,3,-4,-21,25
0,-13,-14,-6,-2,-6,-5,14
-35,-12,-15,-8,-4,-8,-8,-17
-10,-1,6,2,3,-1,-8,-15
2,2,3,7,1,2,2,-3
11,-1,-13,-7,-2,3,15,13
5,5,8,4,-4,-1,9,22
30,-4,2,2,-1,-1,1,-10
-36,-17,-7,-9,2,-5,-12,-12
-3,-7,-10,0,-4,-3,1,13
13,5,2,-4,-2,2,9,5
42,7,10,1,-3,-5,3,-43
